entity_id,entity_name,entity_type,news_id
COMPANY_Profile_1,Profile,Company,NEWS-266
COMPANY_Average_2,Average,Company,NEWS-266
COMPANY_Maximum_3,Maximum,Company,NEWS-266
COMPANY_Total_4,Total,Company,NEWS-266
COMPANY_Financial_5,Financial,Company,NEWS-266
COMPANY_COMP-30_0,COMP-30,Company,NEWS-267
COMPANY_Profile_1,Profile,Company,NEWS-267
COMPANY_Average_2,Average,Company,NEWS-267
COMPANY_Maximum_3,Maximum,Company,NEWS-267
COMPANY_Total_4,Total,Company,NEWS-267
COMPANY_Financial_5,Financial,Company,NEWS-267
COMPANY_COMP-30_0,COMP-30,Company,NEWS-268
COMPANY_Profile_1,Profile,Company,NEWS-268
COMPANY_Average_2,Average,Company,NEWS-268
COMPANY_Maximum_3,Maximum,Company,NEWS-268
COMPANY_Total_4,Total,Company,NEWS-268
COMPANY_Financial_5,Financial,Company,NEWS-268
COMPANY_COMP-31_0,COMP-31,Company,NEWS-269
COMPANY_Profile_1,Profile,Company,NEWS-269
COMPANY_Average_2,Average,Company,NEWS-269
COMPANY_Maximum_3,Maximum,Company,NEWS-269
COMPANY_Total_4,Total,Company,NEWS-269
COMPANY_Financial_5,Financial,Company,NEWS-269
COMPANY_COMP-31_0,COMP-31,Company,NEWS-270
COMPANY_Profile_1,Profile,Company,NEWS-270
COMPANY_Average_2,Average,Company,NEWS-270
COMPANY_Maximum_3,Maximum,Company,NEWS-270
COMPANY_Total_4,Total,Company,NEWS-270
COMPANY_Financial_5,Financial,Company,NEWS-270
COMPANY_COMP-31_0,COMP-31,Company,NEWS-271
COMPANY_Profile_1,Profile,Company,NEWS-271
COMPANY_Average_2,Average,Company,NEWS-271
COMPANY_Maximum_3,Maximum,Company,NEWS-271
COMPANY_Total_4,Total,Company,NEWS-271
COMPANY_Financial_5,Financial,Company,NEWS-271
COMPANY_COMP-31_0,COMP-31,Company,NEWS-272
COMPANY_Profile_1,Profile,Company,NEWS-272
COMPANY_Average_2,Average,Company,NEWS-272
COMPANY_Maximum_3,Maximum,Company,NEWS-272
COMPANY_Total_4,Total,Company,NEWS-272
COMPANY_Financial_5,Financial,Company,NEWS-272
COMPANY_COMP-31_0,COMP-31,Company,NEWS-273
COMPANY_Profile_1,Profile,Company,NEWS-273
COMPANY_Average_2,Average,Company,NEWS-273
COMPANY_Maximum_3,Maximum,Company,NEWS-273
COMPANY_Total_4,Total,Company,NEWS-273
COMPANY_Financial_5,Financial,Company,NEWS-273
COMPANY_COMP-31_0,COMP-31,Company,NEWS-274
COMPANY_Profile_1,Profile,Company,NEWS-274
COMPANY_Average_2,Average,Company,NEWS-274
COMPANY_Maximum_3,Maximum,Company,NEWS-274
COMPANY_Total_4,Total,Company,NEWS-274
COMPANY_Financial_5,Financial,Company,NEWS-274
COMPANY_COMP-31_0,COMP-31,Company,NEWS-275
COMPANY_Profile_1,Profile,Company,NEWS-275
COMPANY_Average_2,Average,Company,NEWS-275
COMPANY_Maximum_3,Maximum,Company,NEWS-275
COMPANY_Total_4,Total,Company,NEWS-275
COMPANY_Financial_5,Financial,Company,NEWS-275
COMPANY_COMP-31_0,COMP-31,Company,NEWS-276
COMPANY_Profile_1,Profile,Company,NEWS-276
COMPANY_Average_2,Average,Company,NEWS-276
COMPANY_Maximum_3,Maximum,Company,NEWS-276
COMPANY_Total_4,Total,Company,NEWS-276
COMPANY_Financial_5,Financial,Company,NEWS-276
COMPANY_COMP-31_0,COMP-31,Company,NEWS-277
COMPANY_Profile_1,Profile,Company,NEWS-277
COMPANY_Average_2,Average,Company,NEWS-277
COMPANY_Maximum_3,Maximum,Company,NEWS-277
COMPANY_Total_4,Total,Company,NEWS-277
COMPANY_Financial_5,Financial,Company,NEWS-277
COMPANY_COMP-31_0,COMP-31,Company,NEWS-278
COMPANY_Profile_1,Profile,Company,NEWS-278
COMPANY_Average_2,Average,Company,NEWS-278
COMPANY_Maximum_3,Maximum,Company,NEWS-278
COMPANY_Total_4,Total,Company,NEWS-278
COMPANY_Financial_5,Financial,Company,NEWS-278
COMPANY_COMP-31_0,COMP-31,Company,NEWS-279
COMPANY_Profile_1,Profile,Company,NEWS-279
COMPANY_Average_2,Average,Company,NEWS-279
COMPANY_Maximum_3,Maximum,Company,NEWS-279
COMPANY_Total_4,Total,Company,NEWS-279
COMPANY_Financial_5,Financial,Company,NEWS-279
COMPANY_COMP-32_0,COMP-32,Company,NEWS-280
COMPANY_Profile_1,Profile,Company,NEWS-280
COMPANY_Average_2,Average,Company,NEWS-280
COMPANY_Maximum_3,Maximum,Company,NEWS-280
COMPANY_Total_4,Total,Company,NEWS-280
COMPANY_Financial_5,Financial,Company,NEWS-280
COMPANY_COMP-32_0,COMP-32,Company,NEWS-281
COMPANY_Profile_1,Profile,Company,NEWS-281
COMPANY_Average_2,Average,Company,NEWS-281
COMPANY_Maximum_3,Maximum,Company,NEWS-281
COMPANY_Total_4,Total,Company,NEWS-281
COMPANY_Financial_5,Financial,Company,NEWS-281
COMPANY_COMP-32_0,COMP-32,Company,NEWS-282
COMPANY_Profile_1,Profile,Company,NEWS-282
COMPANY_Average_2,Average,Company,NEWS-282
COMPANY_Maximum_3,Maximum,Company,NEWS-282
COMPANY_Total_4,Total,Company,NEWS-282
COMPANY_Financial_5,Financial,Company,NEWS-282
COMPANY_COMP-32_0,COMP-32,Company,NEWS-283
COMPANY_Profile_1,Profile,Company,NEWS-283
COMPANY_Average_2,Average,Company,NEWS-283
COMPANY_Maximum_3,Maximum,Company,NEWS-283
COMPANY_Total_4,Total,Company,NEWS-283
COMPANY_Financial_5,Financial,Company,NEWS-283
COMPANY_COMP-32_0,COMP-32,Company,NEWS-284
COMPANY_Profile_1,Profile,Company,NEWS-284
COMPANY_Average_2,Average,Company,NEWS-284
COMPANY_Maximum_3,Maximum,Company,NEWS-284
COMPANY_Total_4,Total,Company,NEWS-284
COMPANY_Financial_5,Financial,Company,NEWS-284
COMPANY_COMP-32_0,COMP-32,Company,NEWS-285
COMPANY_Profile_1,Profile,Company,NEWS-285
COMPANY_Average_2,Average,Company,NEWS-285
COMPANY_Maximum_3,Maximum,Company,NEWS-285
COMPANY_Total_4,Total,Company,NEWS-285
COMPANY_Financial_5,Financial,Company,NEWS-285
COMPANY_COMP-32_0,COMP-32,Company,NEWS-286
COMPANY_Profile_1,Profile,Company,NEWS-286
COMPANY_Average_2,Average,Company,NEWS-286
COMPANY_Maximum_3,Maximum,Company,NEWS-286
COMPANY_Total_4,Total,Company,NEWS-286
COMPANY_Financial_5,Financial,Company,NEWS-286
COMPANY_COMP-32_0,COMP-32,Company,NEWS-287
COMPANY_Profile_1,Profile,Company,NEWS-287
COMPANY_Average_2,Average,Company,NEWS-287
COMPANY_Maximum_3,Maximum,Company,NEWS-287
COMPANY_Total_4,Total,Company,NEWS-287
COMPANY_Financial_5,Financial,Company,NEWS-287
COMPANY_COMP-32_0,COMP-32,Company,NEWS-288
COMPANY_Profile_1,Profile,Company,NEWS-288
COMPANY_Average_2,Average,Company,NEWS-288
COMPANY_Maximum_3,Maximum,Company,NEWS-288
COMPANY_Total_4,Total,Company,NEWS-288
COMPANY_Financial_5,Financial,Company,NEWS-288
COMPANY_COMP-33_0,COMP-33,Company,NEWS-289
COMPANY_Profile_1,Profile,Company,NEWS-289
COMPANY_Average_2,Average,Company,NEWS-289
COMPANY_Maximum_3,Maximum,Company,NEWS-289
COMPANY_Total_4,Total,Company,NEWS-289
COMPANY_Financial_5,Financial,Company,NEWS-289
COMPANY_COMP-33_0,COMP-33,Company,NEWS-290
COMPANY_Profile_1,Profile,Company,NEWS-290
COMPANY_Average_2,Average,Company,NEWS-290
COMPANY_Maximum_3,Maximum,Company,NEWS-290
COMPANY_Total_4,Total,Company,NEWS-290
COMPANY_Financial_5,Financial,Company,NEWS-290
COMPANY_COMP-33_0,COMP-33,Company,NEWS-291
COMPANY_Profile_1,Profile,Company,NEWS-291
COMPANY_Average_2,Average,Company,NEWS-291
COMPANY_Maximum_3,Maximum,Company,NEWS-291
COMPANY_Total_4,Total,Company,NEWS-291
COMPANY_Financial_5,Financial,Company,NEWS-291
COMPANY_COMP-33_0,COMP-33,Company,NEWS-292
COMPANY_Profile_1,Profile,Company,NEWS-292
COMPANY_Average_2,Average,Company,NEWS-292
COMPANY_Maximum_3,Maximum,Company,NEWS-292
COMPANY_Total_4,Total,Company,NEWS-292
COMPANY_Financial_5,Financial,Company,NEWS-292
COMPANY_COMP-33_0,COMP-33,Company,NEWS-293
COMPANY_Profile_1,Profile,Company,NEWS-293
COMPANY_Average_2,Average,Company,NEWS-293
COMPANY_Maximum_3,Maximum,Company,NEWS-293
COMPANY_Total_4,Total,Company,NEWS-293
COMPANY_Financial_5,Financial,Company,NEWS-293
COMPANY_COMP-33_0,COMP-33,Company,NEWS-294
COMPANY_Profile_1,Profile,Company,NEWS-294
COMPANY_Average_2,Average,Company,NEWS-294
COMPANY_Maximum_3,Maximum,Company,NEWS-294
COMPANY_Total_4,Total,Company,NEWS-294
COMPANY_Financial_5,Financial,Company,NEWS-294
COMPANY_COMP-33_0,COMP-33,Company,NEWS-295
COMPANY_Profile_1,Profile,Company,NEWS-295
COMPANY_Average_2,Average,Company,NEWS-295
COMPANY_Maximum_3,Maximum,Company,NEWS-295
COMPANY_Total_4,Total,Company,NEWS-295
COMPANY_Financial_5,Financial,Company,NEWS-295
COMPANY_COMP-33_0,COMP-33,Company,NEWS-296
COMPANY_Profile_1,Profile,Company,NEWS-296
COMPANY_Average_2,Average,Company,NEWS-296
COMPANY_Maximum_3,Maximum,Company,NEWS-296
COMPANY_Total_4,Total,Company,NEWS-296
COMPANY_Financial_5,Financial,Company,NEWS-296
COMPANY_COMP-33_0,COMP-33,Company,NEWS-297
COMPANY_Profile_1,Profile,Company,NEWS-297
COMPANY_Average_2,Average,Company,NEWS-297
COMPANY_Maximum_3,Maximum,Company,NEWS-297
COMPANY_Total_4,Total,Company,NEWS-297
COMPANY_Financial_5,Financial,Company,NEWS-297
COMPANY_COMP-33_0,COMP-33,Company,NEWS-298
COMPANY_Profile_1,Profile,Company,NEWS-298
COMPANY_Average_2,Average,Company,NEWS-298
COMPANY_Maximum_3,Maximum,Company,NEWS-298
COMPANY_Total_4,Total,Company,NEWS-298
COMPANY_Financial_5,Financial,Company,NEWS-298
COMPANY_COMP-33_0,COMP-33,Company,NEWS-299
COMPANY_Profile_1,Profile,Company,NEWS-299
COMPANY_Average_2,Average,Company,NEWS-299
COMPANY_Maximum_3,Maximum,Company,NEWS-299
COMPANY_Total_4,Total,Company,NEWS-299
COMPANY_Financial_5,Financial,Company,NEWS-299
COMPANY_COMP-33_0,COMP-33,Company,NEWS-300
COMPANY_Profile_1,Profile,Company,NEWS-300
COMPANY_Average_2,Average,Company,NEWS-300
COMPANY_Maximum_3,Maximum,Company,NEWS-300
COMPANY_Total_4,Total,Company,NEWS-300
COMPANY_Financial_5,Financial,Company,NEWS-300
COMPANY_COMP-33_0,COMP-33,Company,NEWS-301
COMPANY_Profile_1,Profile,Company,NEWS-301
COMPANY_Average_2,Average,Company,NEWS-301
COMPANY_Maximum_3,Maximum,Company,NEWS-301
COMPANY_Total_4,Total,Company,NEWS-301
COMPANY_Financial_5,Financial,Company,NEWS-301
COMPANY_COMP-33_0,COMP-33,Company,NEWS-302
COMPANY_Profile_1,Profile,Company,NEWS-302
COMPANY_Average_2,Average,Company,NEWS-302
COMPANY_Maximum_3,Maximum,Company,NEWS-302
COMPANY_Total_4,Total,Company,NEWS-302
COMPANY_Financial_5,Financial,Company,NEWS-302
COMPANY_COMP-33_0,COMP-33,Company,NEWS-303
COMPANY_Profile_1,Profile,Company,NEWS-303
COMPANY_Average_2,Average,Company,NEWS-303
COMPANY_Maximum_3,Maximum,Company,NEWS-303
COMPANY_Total_4,Total,Company,NEWS-303
COMPANY_Financial_5,Financial,Company,NEWS-303
COMPANY_COMP-34_0,COMP-34,Company,NEWS-304
COMPANY_Profile_1,Profile,Company,NEWS-304
COMPANY_Average_2,Average,Company,NEWS-304
COMPANY_Maximum_3,Maximum,Company,NEWS-304
COMPANY_Total_4,Total,Company,NEWS-304
COMPANY_Financial_5,Financial,Company,NEWS-304
COMPANY_COMP-34_0,COMP-34,Company,NEWS-305
COMPANY_Profile_1,Profile,Company,NEWS-305
COMPANY_Average_2,Average,Company,NEWS-305
COMPANY_Maximum_3,Maximum,Company,NEWS-305
COMPANY_Total_4,Total,Company,NEWS-305
COMPANY_Financial_5,Financial,Company,NEWS-305
COMPANY_COMP-34_0,COMP-34,Company,NEWS-306
COMPANY_Profile_1,Profile,Company,NEWS-306
COMPANY_Average_2,Average,Company,NEWS-306
COMPANY_Maximum_3,Maximum,Company,NEWS-306
COMPANY_Total_4,Total,Company,NEWS-306
COMPANY_Financial_5,Financial,Company,NEWS-306
COMPANY_COMP-34_0,COMP-34,Company,NEWS-307
COMPANY_Profile_1,Profile,Company,NEWS-307
COMPANY_Average_2,Average,Company,NEWS-307
COMPANY_Maximum_3,Maximum,Company,NEWS-307
COMPANY_Total_4,Total,Company,NEWS-307
COMPANY_Financial_5,Financial,Company,NEWS-307
COMPANY_COMP-34_0,COMP-34,Company,NEWS-308
COMPANY_Profile_1,Profile,Company,NEWS-308
COMPANY_Average_2,Average,Company,NEWS-308
COMPANY_Maximum_3,Maximum,Company,NEWS-308
COMPANY_Total_4,Total,Company,NEWS-308
COMPANY_Financial_5,Financial,Company,NEWS-308
COMPANY_COMP-34_0,COMP-34,Company,NEWS-309
COMPANY_Profile_1,Profile,Company,NEWS-309
COMPANY_Average_2,Average,Company,NEWS-309
COMPANY_Maximum_3,Maximum,Company,NEWS-309
COMPANY_Total_4,Total,Company,NEWS-309
COMPANY_Financial_5,Financial,Company,NEWS-309
COMPANY_COMP-34_0,COMP-34,Company,NEWS-310
COMPANY_Profile_1,Profile,Company,NEWS-310
COMPANY_Average_2,Average,Company,NEWS-310
COMPANY_Maximum_3,Maximum,Company,NEWS-310
COMPANY_Total_4,Total,Company,NEWS-310
COMPANY_Financial_5,Financial,Company,NEWS-310
COMPANY_COMP-34_0,COMP-34,Company,NEWS-311
COMPANY_Profile_1,Profile,Company,NEWS-311
COMPANY_Average_2,Average,Company,NEWS-311
COMPANY_Maximum_3,Maximum,Company,NEWS-311
COMPANY_Total_4,Total,Company,NEWS-311
COMPANY_Financial_5,Financial,Company,NEWS-311
COMPANY_COMP-34_0,COMP-34,Company,NEWS-312
COMPANY_Profile_1,Profile,Company,NEWS-312
COMPANY_Average_2,Average,Company,NEWS-312
COMPANY_Maximum_3,Maximum,Company,NEWS-312
COMPANY_Total_4,Total,Company,NEWS-312
COMPANY_Financial_5,Financial,Company,NEWS-312
COMPANY_COMP-34_0,COMP-34,Company,NEWS-313
COMPANY_Profile_1,Profile,Company,NEWS-313
COMPANY_Average_2,Average,Company,NEWS-313
COMPANY_Maximum_3,Maximum,Company,NEWS-313
COMPANY_Total_4,Total,Company,NEWS-313
COMPANY_Financial_5,Financial,Company,NEWS-313
COMPANY_COMP-34_0,COMP-34,Company,NEWS-314
COMPANY_Profile_1,Profile,Company,NEWS-314
COMPANY_Average_2,Average,Company,NEWS-314
COMPANY_Maximum_3,Maximum,Company,NEWS-314
COMPANY_Total_4,Total,Company,NEWS-314
COMPANY_Financial_5,Financial,Company,NEWS-314
COMPANY_COMP-34_0,COMP-34,Company,NEWS-315
COMPANY_Profile_1,Profile,Company,NEWS-315
COMPANY_Average_2,Average,Company,NEWS-315
COMPANY_Maximum_3,Maximum,Company,NEWS-315
COMPANY_Total_4,Total,Company,NEWS-315
COMPANY_Financial_5,Financial,Company,NEWS-315
COMPANY_COMP-34_0,COMP-34,Company,NEWS-316
COMPANY_Profile_1,Profile,Company,NEWS-316
COMPANY_Average_2,Average,Company,NEWS-316
COMPANY_Maximum_3,Maximum,Company,NEWS-316
COMPANY_Total_4,Total,Company,NEWS-316
COMPANY_Financial_5,Financial,Company,NEWS-316
COMPANY_COMP-35_0,COMP-35,Company,NEWS-317
COMPANY_Profile_1,Profile,Company,NEWS-317
COMPANY_Average_2,Average,Company,NEWS-317
COMPANY_Maximum_3,Maximum,Company,NEWS-317
COMPANY_Total_4,Total,Company,NEWS-317
COMPANY_Financial_5,Financial,Company,NEWS-317
COMPANY_COMP-35_0,COMP-35,Company,NEWS-318
COMPANY_Profile_1,Profile,Company,NEWS-318
COMPANY_Average_2,Average,Company,NEWS-318
COMPANY_Maximum_3,Maximum,Company,NEWS-318
COMPANY_Total_4,Total,Company,NEWS-318
COMPANY_Financial_5,Financial,Company,NEWS-318
COMPANY_COMP-35_0,COMP-35,Company,NEWS-319
COMPANY_Profile_1,Profile,Company,NEWS-319
COMPANY_Average_2,Average,Company,NEWS-319
COMPANY_Maximum_3,Maximum,Company,NEWS-319
COMPANY_Total_4,Total,Company,NEWS-319
COMPANY_Financial_5,Financial,Company,NEWS-319
COMPANY_COMP-35_0,COMP-35,Company,NEWS-320
COMPANY_Profile_1,Profile,Company,NEWS-320
COMPANY_Average_2,Average,Company,NEWS-320
COMPANY_Maximum_3,Maximum,Company,NEWS-320
COMPANY_Total_4,Total,Company,NEWS-320
COMPANY_Financial_5,Financial,Company,NEWS-320
COMPANY_COMP-35_0,COMP-35,Company,NEWS-321
COMPANY_Profile_1,Profile,Company,NEWS-321
COMPANY_Average_2,Average,Company,NEWS-321
COMPANY_Maximum_3,Maximum,Company,NEWS-321
COMPANY_Total_4,Total,Company,NEWS-321
COMPANY_Financial_5,Financial,Company,NEWS-321
COMPANY_COMP-35_0,COMP-35,Company,NEWS-322
COMPANY_Profile_1,Profile,Company,NEWS-322
COMPANY_Average_2,Average,Company,NEWS-322
COMPANY_Maximum_3,Maximum,Company,NEWS-322
COMPANY_Total_4,Total,Company,NEWS-322
COMPANY_Financial_5,Financial,Company,NEWS-322
COMPANY_COMP-35_0,COMP-35,Company,NEWS-323
COMPANY_Profile_1,Profile,Company,NEWS-323
COMPANY_Average_2,Average,Company,NEWS-323
COMPANY_Maximum_3,Maximum,Company,NEWS-323
COMPANY_Total_4,Total,Company,NEWS-323
COMPANY_Financial_5,Financial,Company,NEWS-323
COMPANY_COMP-35_0,COMP-35,Company,NEWS-324
COMPANY_Profile_1,Profile,Company,NEWS-324
COMPANY_Average_2,Average,Company,NEWS-324
COMPANY_Maximum_3,Maximum,Company,NEWS-324
COMPANY_Total_4,Total,Company,NEWS-324
COMPANY_Financial_5,Financial,Company,NEWS-324
COMPANY_COMP-35_0,COMP-35,Company,NEWS-325
COMPANY_Profile_1,Profile,Company,NEWS-325
COMPANY_Average_2,Average,Company,NEWS-325
COMPANY_Maximum_3,Maximum,Company,NEWS-325
COMPANY_Total_4,Total,Company,NEWS-325
COMPANY_Financial_5,Financial,Company,NEWS-325
COMPANY_COMP-35_0,COMP-35,Company,NEWS-326
COMPANY_Profile_1,Profile,Company,NEWS-326
COMPANY_Average_2,Average,Company,NEWS-326
COMPANY_Maximum_3,Maximum,Company,NEWS-326
COMPANY_Total_4,Total,Company,NEWS-326
COMPANY_Financial_5,Financial,Company,NEWS-326
COMPANY_COMP-35_0,COMP-35,Company,NEWS-327
COMPANY_Profile_1,Profile,Company,NEWS-327
COMPANY_Average_2,Average,Company,NEWS-327
COMPANY_Maximum_3,Maximum,Company,NEWS-327
COMPANY_Total_4,Total,Company,NEWS-327
COMPANY_Financial_5,Financial,Company,NEWS-327
COMPANY_COMP-35_0,COMP-35,Company,NEWS-328
COMPANY_Profile_1,Profile,Company,NEWS-328
COMPANY_Average_2,Average,Company,NEWS-328
COMPANY_Maximum_3,Maximum,Company,NEWS-328
COMPANY_Total_4,Total,Company,NEWS-328
COMPANY_Financial_5,Financial,Company,NEWS-328
COMPANY_COMP-36_0,COMP-36,Company,NEWS-329
COMPANY_Profile_1,Profile,Company,NEWS-329
COMPANY_Average_2,Average,Company,NEWS-329
COMPANY_Maximum_3,Maximum,Company,NEWS-329
COMPANY_Total_4,Total,Company,NEWS-329
COMPANY_Financial_5,Financial,Company,NEWS-329
COMPANY_COMP-36_0,COMP-36,Company,NEWS-330
COMPANY_Profile_1,Profile,Company,NEWS-330
COMPANY_Average_2,Average,Company,NEWS-330
COMPANY_Maximum_3,Maximum,Company,NEWS-330
COMPANY_Total_4,Total,Company,NEWS-330
COMPANY_Financial_5,Financial,Company,NEWS-330
COMPANY_COMP-36_0,COMP-36,Company,NEWS-331
COMPANY_Profile_1,Profile,Company,NEWS-331
COMPANY_Average_2,Average,Company,NEWS-331
COMPANY_Maximum_3,Maximum,Company,NEWS-331
COMPANY_Total_4,Total,Company,NEWS-331
COMPANY_Financial_5,Financial,Company,NEWS-331
COMPANY_COMP-36_0,COMP-36,Company,NEWS-332
COMPANY_Profile_1,Profile,Company,NEWS-332
COMPANY_Average_2,Average,Company,NEWS-332
COMPANY_Maximum_3,Maximum,Company,NEWS-332
COMPANY_Total_4,Total,Company,NEWS-332
COMPANY_Financial_5,Financial,Company,NEWS-332
COMPANY_COMP-36_0,COMP-36,Company,NEWS-333
COMPANY_Profile_1,Profile,Company,NEWS-333
COMPANY_Average_2,Average,Company,NEWS-333
COMPANY_Maximum_3,Maximum,Company,NEWS-333
COMPANY_Total_4,Total,Company,NEWS-333
COMPANY_Financial_5,Financial,Company,NEWS-333
COMPANY_COMP-36_0,COMP-36,Company,NEWS-334
COMPANY_Profile_1,Profile,Company,NEWS-334
COMPANY_Average_2,Average,Company,NEWS-334
COMPANY_Maximum_3,Maximum,Company,NEWS-334
COMPANY_Total_4,Total,Company,NEWS-334
COMPANY_Financial_5,Financial,Company,NEWS-334
COMPANY_COMP-36_0,COMP-36,Company,NEWS-335
COMPANY_Profile_1,Profile,Company,NEWS-335
COMPANY_Average_2,Average,Company,NEWS-335
COMPANY_Maximum_3,Maximum,Company,NEWS-335
COMPANY_Total_4,Total,Company,NEWS-335
COMPANY_Financial_5,Financial,Company,NEWS-335
COMPANY_COMP-36_0,COMP-36,Company,NEWS-336
COMPANY_Profile_1,Profile,Company,NEWS-336
COMPANY_Average_2,Average,Company,NEWS-336
COMPANY_Maximum_3,Maximum,Company,NEWS-336
COMPANY_Total_4,Total,Company,NEWS-336
COMPANY_Financial_5,Financial,Company,NEWS-336
COMPANY_COMP-36_0,COMP-36,Company,NEWS-337
COMPANY_Profile_1,Profile,Company,NEWS-337
COMPANY_Average_2,Average,Company,NEWS-337
COMPANY_Maximum_3,Maximum,Company,NEWS-337
COMPANY_Total_4,Total,Company,NEWS-337
COMPANY_Financial_5,Financial,Company,NEWS-337
COMPANY_COMP-37_0,COMP-37,Company,NEWS-338
COMPANY_Profile_1,Profile,Company,NEWS-338
COMPANY_Average_2,Average,Company,NEWS-338
COMPANY_Maximum_3,Maximum,Company,NEWS-338
COMPANY_Total_4,Total,Company,NEWS-338
COMPANY_Financial_5,Financial,Company,NEWS-338
COMPANY_COMP-37_0,COMP-37,Company,NEWS-339
COMPANY_Profile_1,Profile,Company,NEWS-339
COMPANY_Average_2,Average,Company,NEWS-339
COMPANY_Maximum_3,Maximum,Company,NEWS-339
COMPANY_Total_4,Total,Company,NEWS-339
COMPANY_Financial_5,Financial,Company,NEWS-339
COMPANY_COMP-37_0,COMP-37,Company,NEWS-340
COMPANY_Profile_1,Profile,Company,NEWS-340
COMPANY_Average_2,Average,Company,NEWS-340
COMPANY_Maximum_3,Maximum,Company,NEWS-340
COMPANY_Total_4,Total,Company,NEWS-340
COMPANY_Financial_5,Financial,Company,NEWS-340
COMPANY_COMP-37_0,COMP-37,Company,NEWS-341
COMPANY_Profile_1,Profile,Company,NEWS-341
COMPANY_Average_2,Average,Company,NEWS-341
COMPANY_Maximum_3,Maximum,Company,NEWS-341
COMPANY_Total_4,Total,Company,NEWS-341
COMPANY_Financial_5,Financial,Company,NEWS-341
COMPANY_COMP-37_0,COMP-37,Company,NEWS-342
COMPANY_Profile_1,Profile,Company,NEWS-342
COMPANY_Average_2,Average,Company,NEWS-342
COMPANY_Maximum_3,Maximum,Company,NEWS-342
COMPANY_Total_4,Total,Company,NEWS-342
COMPANY_Financial_5,Financial,Company,NEWS-342
COMPANY_COMP-37_0,COMP-37,Company,NEWS-343
COMPANY_Profile_1,Profile,Company,NEWS-343
COMPANY_Average_2,Average,Company,NEWS-343
COMPANY_Maximum_3,Maximum,Company,NEWS-343
COMPANY_Total_4,Total,Company,NEWS-343
COMPANY_Financial_5,Financial,Company,NEWS-343
COMPANY_COMP-38_0,COMP-38,Company,NEWS-344
COMPANY_Profile_1,Profile,Company,NEWS-344
COMPANY_Average_2,Average,Company,NEWS-344
COMPANY_Maximum_3,Maximum,Company,NEWS-344
COMPANY_Total_4,Total,Company,NEWS-344
COMPANY_Financial_5,Financial,Company,NEWS-344
COMPANY_COMP-38_0,COMP-38,Company,NEWS-345
COMPANY_Profile_1,Profile,Company,NEWS-345
COMPANY_Average_2,Average,Company,NEWS-345
COMPANY_Maximum_3,Maximum,Company,NEWS-345
COMPANY_Total_4,Total,Company,NEWS-345
COMPANY_Financial_5,Financial,Company,NEWS-345
COMPANY_COMP-38_0,COMP-38,Company,NEWS-346
COMPANY_Profile_1,Profile,Company,NEWS-346
COMPANY_Average_2,Average,Company,NEWS-346
COMPANY_Maximum_3,Maximum,Company,NEWS-346
COMPANY_Total_4,Total,Company,NEWS-346
COMPANY_Financial_5,Financial,Company,NEWS-346
COMPANY_COMP-38_0,COMP-38,Company,NEWS-347
COMPANY_Profile_1,Profile,Company,NEWS-347
COMPANY_Average_2,Average,Company,NEWS-347
COMPANY_Maximum_3,Maximum,Company,NEWS-347
COMPANY_Total_4,Total,Company,NEWS-347
COMPANY_Financial_5,Financial,Company,NEWS-347
COMPANY_COMP-38_0,COMP-38,Company,NEWS-348
COMPANY_Profile_1,Profile,Company,NEWS-348
COMPANY_Average_2,Average,Company,NEWS-348
COMPANY_Maximum_3,Maximum,Company,NEWS-348
COMPANY_Total_4,Total,Company,NEWS-348
COMPANY_Financial_5,Financial,Company,NEWS-348
COMPANY_COMP-38_0,COMP-38,Company,NEWS-349
COMPANY_Profile_1,Profile,Company,NEWS-349
COMPANY_Average_2,Average,Company,NEWS-349
COMPANY_Maximum_3,Maximum,Company,NEWS-349
COMPANY_Total_4,Total,Company,NEWS-349
COMPANY_Financial_5,Financial,Company,NEWS-349
COMPANY_COMP-38_0,COMP-38,Company,NEWS-350
COMPANY_Profile_1,Profile,Company,NEWS-350
COMPANY_Average_2,Average,Company,NEWS-350
COMPANY_Maximum_3,Maximum,Company,NEWS-350
COMPANY_Total_4,Total,Company,NEWS-350
COMPANY_Financial_5,Financial,Company,NEWS-350
COMPANY_COMP-38_0,COMP-38,Company,NEWS-351
COMPANY_Profile_1,Profile,Company,NEWS-351
COMPANY_Average_2,Average,Company,NEWS-351
COMPANY_Maximum_3,Maximum,Company,NEWS-351
COMPANY_Total_4,Total,Company,NEWS-351
COMPANY_Financial_5,Financial,Company,NEWS-351
COMPANY_COMP-38_0,COMP-38,Company,NEWS-352
COMPANY_Profile_1,Profile,Company,NEWS-352
COMPANY_Average_2,Average,Company,NEWS-352
COMPANY_Maximum_3,Maximum,Company,NEWS-352
COMPANY_Total_4,Total,Company,NEWS-352
COMPANY_Financial_5,Financial,Company,NEWS-352
COMPANY_COMP-38_0,COMP-38,Company,NEWS-353
COMPANY_Profile_1,Profile,Company,NEWS-353
COMPANY_Average_2,Average,Company,NEWS-353
COMPANY_Maximum_3,Maximum,Company,NEWS-353
COMPANY_Total_4,Total,Company,NEWS-353
COMPANY_Financial_5,Financial,Company,NEWS-353
COMPANY_COMP-38_0,COMP-38,Company,NEWS-354
COMPANY_Profile_1,Profile,Company,NEWS-354
COMPANY_Average_2,Average,Company,NEWS-354
